amount,transactions_1m,transactions_5m,amount_5m,new_device,new_ip,is_fraud
1479.967182308603,1,2,2472.4386901245434,0,1,0
5073.076311798453,0,0,8336.482589583373,0,0,0
697.5547149670047,10,19,2867.09985828226,0,0,1
1599.095727896728,0,0,3832.523924381186,0,0,0
767.0347587037313,0,0,2969.794726471356,0,0,0
5000.0,0,1,7462.600445250385,0,0,0
651.6877337955792,0,2,2158.4076819254633,0,0,0
144.80197245230622,2,2,154.6242069580308,0,0,0
204.4510677345152,2,4,346.57998825505257,0,0,0
1063.984878901184,0,1,2610.7448064003097,0,0,0
767.2651230125422,1,2,830.321464360403,0,0,0
567.9388051616909,0,2,1868.4449344309667,0,0,0
827.2105706041953,0,0,2826.9546609709546,0,0,0
104.11576840310708,0,1,322.4161482649146,0,0,0
655.1349460878444,1,2,699.1023282151176,1,0,1
499.27407166933756,0,0,1699.9035144577858,0,0,0
591.8072106258435,0,1,1469.1757306269183,0,0,0
310.0270468340998,0,3,499.01054664697114,0,1,1
504.5792090714528,0,0,918.081370485286,0,0,0
2527.13923163073,3,4,4599.036400900363,1,1,1
1164.2749605160202,10,15,7525.78185373266,0,1,1
1730.206967457864,0,2,4028.740612049518,0,0,0
4194.508655021788,0,4,19355.325988978017,1,1,1
672.8459480082856,8,20,3629.8622238552957,1,0,1
5000.0,2,2,7883.9343274456205,0,0,0
1235.0325585607086,1,3,4711.398371594845,1,1,1
1265.7619894165584,0,0,4626.126618807436,0,0,0
539.8142637598735,13,22,1812.7730388609984,0,1,1
1014.6274630500278,0,0,3520.0404595357654,0,0,0
11960.703299579414,1,2,16009.903782154905,1,0,0
563.5143438350954,1,2,1453.4592320736908,1,1,0
745.4998944316834,0,3,906.7879230490896,0,0,1
306.35002828557015,12,18,1703.7219100656937,0,1,1
7388.207096305576,0,1,8057.218237248285,1,0,0
487.56379300411606,0,0,1039.9373805271005,0,0,0
619.0829569048799,2,6,1214.1645435695941,0,0,1
500.0,2,4,2200.6449740090206,1,1,1
12034.309943218663,0,1,17097.42052255961,0,0,0
500.0,2,4,1288.3872863695317,0,1,1
513.6580386913349,1,3,1499.9148372109507,0,1,1
1809.0109336575395,0,0,3061.129006190608,0,0,0
1312.8354852813136,2,4,5844.737297119239,1,0,1
554.3498468120748,0,2,1427.2740447430476,1,1,0
1155.0995349961047,1,5,3090.363151024436,0,1,1
540.3108956225547,0,0,631.4884647783714,0,0,0
5611.340650395205,0,1,10452.852318121839,0,0,0
5000.0,0,0,7053.109493227017,0,0,0
202.58547559535057,0,3,531.3765573926311,0,0,0
9865.223981617353,0,2,14492.79016758513,0,0,0
1908.1874539893865,0,3,9006.408097346732,1,1,1
717.9578092980482,1,3,1391.39703684,0,1,1
1399.641838079652,2,2,4719.8812608233575,0,0,0
939.952590916039,1,2,2480.9455153932436,0,0,0
10572.021483950111,0,0,17794.309449710607,0,0,0
713.4142673160081,14,32,5158.685957171884,0,1,1
1551.5770799943061,0,1,3162.104571481364,0,0,0
4799.3487755250035,1,2,15745.907258407744,0,0,0
973.934349684854,1,1,2206.0459817167957,0,0,0
1119.6212139595568,0,0,2882.1419296945496,0,0,0
476.32750620359997,1,3,1000.9177334924232,0,0,0
1020.4778219732729,0,1,2685.56811624105,1,0,0
1453.8267752313477,0,3,1802.3552222522358,1,1,1
437.9782927305315,1,2,672.5925720514642,0,0,0
418.0903791416573,14,24,1714.359323933705,0,0,1
1066.6445162103034,0,1,3115.9214670473725,0,0,0
1051.1069332700934,11,27,3938.42843095654,1,0,1
392.2797644105942,0,1,1478.1847931739514,0,0,0
2315.718149742895,0,3,9524.590672681761,1,1,1
306.5641247117496,0,0,826.576953512153,0,0,0
12588.310527810509,0,2,15556.541862719814,0,0,0
13253.30958667186,0,1,24992.516015196754,0,0,0
469.33205774473083,0,0,494.0157040742646,0,0,0
287.85888604778364,0,0,842.1110219664024,0,0,0
1480.8417902328995,10,21,12710.998749474837,0,1,1
174.71181284850937,7,25,1356.1361331012718,1,1,1
948.5801169917713,9,26,2952.818215073631,0,0,1
820.2154444178121,0,0,2189.450755601728,0,0,0
540.6773567375766,0,0,1348.7679270911067,0,0,0
5000.0,0,1,6196.369535959377,0,0,0
918.1376969246236,0,0,3518.2097737226245,0,0,0
265.9908053039939,0,1,459.41756547369755,1,0,0
1310.26440096336,2,3,1639.7518410958155,0,0,1
809.6514581753972,0,2,2146.448274231933,0,0,0
657.1159802918031,1,1,2221.071586278635,0,0,0
597.2380153571761,0,1,923.1805158279034,0,0,0
1025.162849945697,0,1,1910.3264265234068,1,0,0
138.02194016906873,1,3,205.48912898456683,1,0,0
310.1148220873646,0,1,578.9629661813425,1,0,0
2845.810396652853,0,0,8267.263074577888,0,0,0
1957.1673379617018,0,3,2428.784680329717,0,0,1
1300.7528739430713,3,4,2959.4582300798797,1,1,1
10765.549494955943,1,1,11546.541886490511,0,0,0
3571.2501144993225,1,6,6797.314805035351,0,1,1
683.1656403561112,1,2,2403.4039465929654,0,0,0
2047.6471316958105,13,21,12155.702988401836,0,1,1
473.86626067705305,1,1,777.7116568943549,0,0,0
533.9887484806396,1,3,924.3303892589703,0,0,0
362.4079835404268,0,2,763.5100558193595,0,1,1
346.9658744719935,0,0,366.68810369370965,0,0,0
270.4667930471549,1,1,1041.0793193306993,0,0,0
442.7497598047149,0,0,490.28820495429494,0,0,0
8418.710196773896,0,4,11810.969024828786,0,0,0
3794.0100581330767,2,4,9837.202004002174,1,1,1
529.9309299210681,2,5,1275.3014930300515,0,1,1
1241.778454167491,1,4,4497.143952632949,1,0,1
389.8434761596757,0,0,938.1359049401542,0,0,0
316.18961322582015,0,1,522.8981757846811,0,0,0
440.26080540432685,0,0,732.8241295790536,0,0,0
10892.014311142819,0,0,20194.924161896553,0,0,0
469.0866266102308,0,0,1320.0015209362148,0,0,0
579.1675951358326,0,3,1036.8976718532867,1,1,1
190.919588269331,0,0,572.4721185872495,0,0,0
9166.208665598117,1,1,13557.797364680075,0,0,0
793.755751372693,0,4,2024.889164683856,1,1,1
500.0,3,4,2260.3366585885515,0,1,1
10973.509786402801,2,3,52269.80478153719,1,1,1
1507.747803818012,0,3,3036.717216366691,0,0,1
118.047684216149,1,5,131.16845125416413,0,1,1
702.5288529224331,0,1,1458.6156303226,0,0,0
631.4901291039323,0,1,1806.7152651886306,0,0,0
1092.9247792181188,0,0,2576.099113364738,0,0,0
256.7298987660886,0,1,542.9544825441249,0,0,0
383.05647785269247,1,1,891.9204282944426,0,0,0
659.8678371421346,0,0,1013.9745125327443,1,0,0
485.87072548601014,0,0,866.4700423852042,0,0,0
225.08647607527604,0,3,645.0284005207149,0,0,0
5000.0,0,2,7969.84785782207,0,0,0
820.0095624179698,10,29,7579.107750828772,1,1,1
672.4457278703229,11,17,4455.675264798598,1,0,1
297.4454129578997,0,1,931.8706291750369,0,0,0
151.8825936964208,1,1,550.299263720802,0,0,0
1734.6192625767862,0,2,2596.1235449897404,0,0,0
914.8942691495141,8,19,8550.10653663349,0,1,1
136.24204971923257,1,1,344.9672304642908,0,0,0
3519.7137176245706,0,0,6622.926326927165,0,0,0
1213.5850366459297,0,3,2415.3647782774,0,0,0
1476.1819407354847,2,3,6909.628951044158,0,0,1
256.05287570260487,1,2,998.3728899511929,0,0,0
314.9274110504786,1,3,1183.4026132063514,0,0,0
1710.9654170490883,0,1,3677.0328541404706,0,0,0
6727.8819127701745,0,2,11684.269415778559,0,0,0
290.3796862581317,0,0,470.18225711177325,0,0,0
434.74912380292085,0,0,965.8493219550601,0,0,0
3290.3764133423715,0,0,9424.977633935332,1,0,0
1173.1910398728878,0,0,4121.072268789074,0,0,0
3637.821678584541,0,3,16599.669329025764,1,1,1
1569.8602686709212,5,12,14906.194046467952,0,1,1
593.321203993217,0,0,1207.7015497944803,0,0,0
335.71252676192216,0,0,603.610116673909,0,0,0
155.45022783504555,1,3,431.40060699961396,0,0,0
1482.3853048481901,1,1,4317.0115928185905,0,0,0
335.32332762507866,1,2,1304.8164126862666,0,0,0
893.7436759567297,0,2,2033.4759130678663,1,0,0
346.27265556835306,0,0,1155.1375604050047,0,0,0
13084.652562524881,0,0,21935.186972010353,0,0,0
477.01265898662683,0,0,1830.134474851086,0,0,0
316.4740314981592,1,1,1125.6375070089478,0,0,0
814.4551989788712,0,0,1572.6949432613346,0,0,0
778.5394797674427,0,3,1735.914850070412,1,1,1
1974.8274435216422,14,29,6319.064291475914,0,0,1
11020.413929446266,0,0,16665.92860705951,1,0,0
596.9966990181751,0,0,1100.6513302506726,0,0,0
6446.355442042829,14,33,59243.051658614764,0,1,1
306.25965875766803,0,2,891.8524055508117,0,0,0
11838.532009698316,0,0,18012.378227682028,0,0,0
310.59034643764716,0,0,1056.2702657322372,0,0,0
615.3476125159453,0,0,1738.7228909516052,0,0,0
503.09466406752546,1,1,1443.9314268374524,0,0,0
467.5389983183389,0,0,703.9245207599523,0,0,0
1131.4108810969503,2,6,3896.714681714758,1,1,1
379.67969998132094,2,3,896.5058459982707,0,0,0
286.1230769134174,1,1,1080.4075249996527,0,0,0
527.6977575227786,3,6,1150.9464300364414,1,0,0
11656.533070759557,1,1,12170.471642610095,0,0,0
465.64685578012455,0,0,1344.1956088558727,0,0,0
412.72070594948235,0,1,1318.6726702990038,0,0,0
1449.079437950978,9,21,5734.466829735417,0,0,1
760.7299559410169,0,2,2640.70301835636,0,0,0
15410.906897322455,0,2,27055.220071354626,0,0,0
262.2540323935516,0,0,677.0001859692471,0,0,0
496.8207921364388,0,0,689.5610974176939,0,0,0
415.407449676879,2,6,1156.09240354729,0,1,1
848.0826972616177,6,12,8127.180511620206,1,1,1
665.504059684235,0,0,1268.0595018984213,0,0,0
445.5013300799709,0,0,1286.829844915762,0,0,0
457.00902924455096,0,0,527.9211396076339,0,0,0
1205.0393734338525,0,2,2914.492050427647,0,0,0
379.1938295446606,0,2,1126.615070183656,0,0,0
764.4726878786297,1,1,2943.4456186602574,0,0,0
217.5676521516027,2,2,595.8490513693301,0,0,0
11456.228662972486,0,1,16807.27178496106,0,0,0
720.9634191649903,0,2,2873.3455757648503,0,0,0
561.8700245028355,7,21,3994.8228043383274,0,1,1
4927.273578131229,3,6,12599.443801065954,1,1,1
1514.5680811112227,0,1,1633.1304042043923,0,0,0
9875.319832012628,0,0,19194.836108609845,0,0,0
5000.0,0,0,5012.234532997668,0,1,0
889.9731604736637,1,5,1784.2629444413024,1,1,1
889.9423837746301,0,1,2027.7576102282183,0,0,0
751.4208247217084,1,1,1386.6530578261004,0,0,0
5256.638459058511,1,1,7064.14611858692,0,0,0
10338.135120412797,0,2,19885.96012359882,0,0,0
499.1461631877752,0,1,598.7688049911285,0,1,0
1000.6114744025836,2,5,1642.3453551449213,1,1,1
797.3910865620217,1,2,2206.4672328044153,0,0,1
7518.250866378522,0,2,13214.953497795581,1,0,0
726.2701848190594,1,2,1513.7438380061997,0,0,1
314.00796079703775,0,0,779.0972727782606,0,0,0
392.8713105895699,0,2,1519.5528567666918,0,0,0
7782.4483497482,0,1,15223.229492986991,0,0,0
1455.4471288294385,1,3,5365.717623065326,0,0,0
380.3023660957234,0,0,1404.7650610012422,0,0,0
558.5412001081297,0,1,825.3599839601295,0,1,0
131.72902015255266,0,0,347.2971556885247,0,0,0
590.946034011868,2,3,691.3266605998199,0,0,1
492.0335527708878,0,0,598.5779946331007,0,0,0
8524.156383188734,0,0,17028.598634120863,0,0,0
1498.678092717578,0,1,2804.0367625480912,0,0,1
5000.0,2,2,8687.79415585929,0,0,0
1057.4418957533464,0,2,1968.2207953209934,0,0,0
1047.527743889241,2,4,2136.745454103483,1,0,1
1395.9774757400764,0,2,2655.6371006824347,1,0,0
6002.594236000572,0,0,7491.478621814508,0,0,0
153.52787005338337,0,3,438.3912147052655,0,0,0
6787.708926844077,0,0,12806.530926619207,1,0,0
453.05555895361255,1,4,1626.851207997673,0,0,0
564.2516487269519,2,3,1646.7959138593267,0,0,1
289.7636138854893,0,3,898.8648812405976,0,0,0
9306.890996888085,0,1,18183.861553290983,0,0,0
815.0003686210403,10,22,2735.9698533702735,1,1,1
375.25099571254526,0,0,710.1040501401887,0,0,0
602.2763306040531,0,2,1270.225797211262,1,1,0
7295.805635787923,0,1,12017.45051189992,0,0,0
177.05987100827815,0,1,667.1044139682467,0,0,0
205.27542458268763,0,1,480.65039946265256,1,0,0
99.01023434488475,0,0,268.03665250564455,1,0,0
73.05165707856865,1,1,142.52817318695045,0,0,0
193.36653107546184,0,0,670.0896007829449,0,0,0
21549.191497145348,0,1,24751.10649293494,0,0,0
180.94071006151339,0,0,699.1957344190856,0,0,0
367.6841512607362,1,1,746.1406137825018,1,0,0
762.4616975486736,0,1,2035.7598920294474,0,0,0
551.5662166547676,0,1,1354.2646535708827,0,1,0
2684.1358177442507,7,17,22250.146888572235,0,0,1
737.7824642396108,0,2,2987.7878251915004,1,1,1
771.2399681887583,0,1,1222.1069470335644,0,0,1
731.1619904120656,0,2,740.6332605394992,0,1,0
1444.196357613629,0,1,3702.490339136894,0,0,0
821.6333246176279,1,2,910.2759863405296,0,0,0
221.99548207614606,1,3,406.1007738750131,0,1,0
1838.6819485234487,0,0,3610.763762063576,0,0,0
247.91038828837947,0,1,784.2916823560797,0,0,0
162.8651902492404,2,2,194.71226660802333,1,0,0
316.6571720178181,1,5,800.029640979711,0,0,1
275.8581854753866,1,2,1071.770969556688,0,0,0
1204.9660428952163,3,4,4820.2322328860155,1,1,1
766.7361498951833,0,0,1388.9059478765441,1,0,0
253.2786941261947,0,0,696.1475540669882,0,0,0
1202.3385121177448,1,3,4703.820335556273,0,0,0
1113.3704223887985,9,24,5740.967227617945,1,0,1
5000.0,1,1,9584.014529444543,0,0,0
764.4974329273521,1,2,1079.7861457507483,0,0,0
716.9848661486946,1,1,780.5388970044955,1,0,0
1459.225163528176,2,5,2875.671231110025,0,0,1
4569.508684876033,2,3,7724.692615889325,0,0,1
413.36244900572393,0,1,627.0625960217269,0,0,0
979.8521483585477,1,3,3616.8139227573806,0,0,0
653.0329434833005,0,0,1720.6784401620598,0,0,0
200.7635210824664,0,1,772.8515539002055,0,0,0
1171.6832396045081,0,2,2416.0850804548354,0,0,0
1028.988261485213,1,2,2187.5345270943726,0,0,0
729.7157966240078,2,6,1143.4316636143997,0,1,1
9246.440419680293,0,0,15079.353561621976,0,0,0
196.95184858140496,0,0,251.81468285083648,0,0,0
406.5858180017573,0,1,1183.056985489993,1,0,0
1274.2429469906526,1,2,2508.8703595157494,0,0,0
1062.2324816712553,0,1,2552.6157716445123,0,0,0
260.3861844086167,0,1,567.9362000279546,0,0,0
1652.6294552517236,2,4,3035.764052146192,1,0,0
635.9428440121892,1,1,1100.5141219531058,0,0,0
8042.997072986931,1,1,8121.423090044465,1,0,0
997.1771209854331,0,0,2419.554646108858,0,0,0
477.3214746136865,1,3,1779.2426521858806,0,0,0
495.6004066458746,0,1,1006.416534827499,0,0,0
931.3663260730173,1,4,1784.43341681837,0,1,1
2138.382521807053,0,2,6458.383800187005,0,0,0
5555.048471270076,0,1,5827.736960746528,0,0,0
980.8836709385721,0,1,1540.4077658439414,1,0,1
224.05097079264698,1,1,323.1417197382735,0,0,0
5469.705477036378,0,1,8278.116213858437,0,0,0
812.2780178051925,0,0,835.8450343077801,0,0,0
431.5915347103146,0,1,997.8185883051423,0,0,0
925.316135925941,0,0,2799.7728929832087,0,0,0
256.3113917722643,0,1,889.3996665488602,0,0,0
1008.2204782732294,1,3,2257.3887018842197,0,0,0
1814.1910568400167,1,3,5210.1345487551525,1,0,1
486.6880628025157,1,2,795.5656058924781,0,0,0
1526.924752202662,2,3,2936.0466366958867,0,0,1
4617.518913577295,1,5,7512.396808447611,0,1,0
421.78504523830964,0,2,450.48887846092225,1,1,0
407.04388738609754,0,0,650.2037194009516,0,0,0
1012.6542384431797,0,0,1391.0719269489125,0,0,0
702.9187515410799,12,19,2696.274721577395,1,1,1
871.1502318829181,2,6,3274.80537796284,1,1,1
253.60975852278744,0,1,780.8206445039349,0,0,0
1275.415505899757,0,0,2451.985883035965,0,0,0
527.5782023602635,1,1,1006.3186630546221,0,0,0
823.9599067741398,0,4,3499.9652407790777,1,1,1
100.8805124363001,0,0,192.8323727339365,0,0,0
373.58600141933,0,0,1342.5101491187404,0,0,0
498.2621750146249,6,21,3348.8192502211864,1,0,1
13908.973884303326,0,0,25548.793515472527,0,0,0
1309.4767814957943,0,0,4583.747709673487,0,0,0
4544.786079712867,0,1,7399.777687624236,1,1,1
50.0,0,1,179.51852477165124,1,0,0
348.4231824311714,1,1,799.6244416557338,0,0,0
453.88005156418404,14,25,2692.8774986111716,1,1,1
1111.6686403802692,0,0,4432.9221922213055,0,0,0
2157.9817954201976,14,27,21355.292217433627,1,1,1
748.5394056938861,0,2,1410.497247690774,0,0,0
10415.079064735803,1,1,16794.80393102055,0,1,0
11128.217752906754,1,1,16802.76136701523,0,0,0
354.1833909218482,2,2,1211.8542116343333,0,0,0
955.6488572411413,0,2,2084.2324864189363,0,0,0
312.58296490650804,0,1,1243.685752292779,0,0,0
5000.0,0,0,5488.145415350024,0,0,0
5000.0,0,2,5689.049355387908,0,0,0
6130.066112790263,0,0,8835.952149563527,0,0,0
826.9882403089407,0,0,992.8353250020155,0,0,0
8176.716726372302,0,1,11631.432061944875,0,0,0
890.2130539512731,2,2,924.4363731709133,0,0,0
1353.0307465202095,2,3,3111.019966613302,0,1,1
297.2422457888092,1,2,677.2594023782364,0,0,0
491.56800158401757,1,1,1015.8284340742946,0,0,0
12564.765612796484,0,0,19361.060931877084,0,0,0
9172.208472475948,0,1,16061.189534191659,0,0,0
332.70313367123356,0,0,914.5782220181595,0,0,0
694.7140596591474,0,1,1078.2333921969366,0,0,0
646.5652353946631,0,0,1734.5425950798992,0,0,0
8533.403120301175,0,0,11338.50759563067,0,0,0
369.3083484990027,0,0,594.4495344192896,0,0,0
843.6234172116359,5,12,6281.168371432826,1,0,1
1729.255553356093,9,14,10280.902257983369,0,0,1
303.41596242237273,1,1,874.282222990491,1,0,0
552.6369727805036,0,0,1066.6165880406554,0,0,0
8162.195578614572,0,0,11678.889633083645,1,0,0
650.1372841076208,0,1,1705.2779973706886,0,0,0
13394.275650748508,1,3,25217.348563492953,1,0,0
452.66239653655214,0,1,1152.104642575832,0,0,0
11933.281673702593,0,0,19198.93351632768,0,0,0
438.03881375692004,1,5,1013.5187325946063,1,0,1
360.43389828415536,1,4,380.4748581182686,1,0,1
1322.5640045381808,0,0,2295.1896011903086,1,0,0
225.72768298745967,0,2,405.49100209560316,1,0,0
207.6881863759737,0,2,459.4945583297055,0,0,0
428.79977648963626,0,0,606.1746368290751,0,0,0
173.61613307515054,0,3,391.6649986677933,0,0,0
