amount,transactions_1m,transactions_5m,amount_5m,new_device,new_ip,is_fraud
1493.9509030547745,14,31,5309.429995571114,0,1,1
11765.593590970137,0,0,21597.97356736208,0,0,0
803.7300804804353,1,1,2435.546795616426,0,0,0
889.3005764127018,1,4,2543.429841067359,0,0,0
365.2233864766764,9,24,2596.336224890911,0,1,1
8569.429170761321,0,1,12595.654592356275,0,0,0
6899.154092107069,0,0,10648.009725852113,0,0,0
323.776670063798,0,1,469.93807296572993,0,0,0
690.4140797951331,0,1,944.2002689702748,1,0,0
166.50928127417583,1,2,509.0066861488647,0,0,0
254.4276281807865,1,1,424.5548121642391,0,0,0
968.411100551288,1,1,2139.115074581999,0,0,0
385.4679382616959,2,5,607.494922149287,0,1,1
5000.0,0,0,5562.886576480723,0,0,0
612.1343556493625,1,2,1045.986701016995,1,0,1
780.9380317941188,0,2,1483.4206333814195,1,0,0
1196.3912872022065,2,3,2218.750886270845,0,0,1
585.1691430667773,1,1,824.9963100218392,0,0,0
1149.6774603215754,1,2,1172.9095538045494,1,0,0
876.4452401220236,11,16,7706.701947641822,1,0,1
6531.337044028825,0,1,9117.95963372438,0,0,0
1756.950503806716,1,1,2416.569753956652,1,0,0
185.0127561056348,0,1,310.88932224952856,0,0,0
410.3354220486088,11,25,2793.8933652093783,0,0,1
5235.272938065101,0,1,7957.750287872875,0,0,0
443.24535315079214,0,1,1193.682747532292,0,0,0
807.9923347109651,2,2,1919.5324617181984,0,0,0
485.0981959485354,10,20,3398.4491907608417,0,0,1
7847.521365018416,2,3,12534.6747300331,0,0,0
7752.545893175677,0,0,9935.1027702782,0,0,0
441.8129392931117,0,3,961.9391357356778,0,0,0
454.23904098966017,0,1,725.6185297641802,0,0,0
986.7860017746032,0,1,2439.8963912996824,0,0,0
810.6707608407432,0,0,2949.4016202887665,0,0,0
1349.744899098569,1,3,3777.183299072341,0,0,0
507.2284919523119,0,0,534.3292667130253,0,0,0
221.20415655851323,0,3,790.283461466624,0,0,0
1736.1475523488157,0,2,6801.013794019091,0,0,0
599.9727433152939,6,25,2911.64520204222,0,0,1
1507.2819792752678,2,4,2279.268546687178,0,1,0
500.0,3,8,1742.965548814678,1,1,1
1488.2754101738135,11,30,11942.514627300829,0,0,1
676.9040152586902,13,19,4215.389994795614,1,0,1
231.6442765405119,1,3,418.5565782991581,0,0,0
315.3557115555435,0,0,980.2331180586624,0,0,0
1003.9975067933163,0,1,1358.9569197802175,0,0,0
407.8138144789252,11,30,3514.036296105478,1,0,1
476.8993625079771,0,0,1141.6787182578948,0,0,0
1589.0678722340458,3,4,3744.7681340260474,1,1,1
661.824640449704,0,1,1215.7977044599108,0,0,0
670.7337589816261,0,1,2465.6201646703653,0,0,0
2064.4866335674465,1,2,3699.258684373805,0,0,0
17760.577484430378,0,1,34323.81911203,0,0,0
1032.7460231420382,0,1,4076.3666652464526,0,0,0
418.860103366177,0,2,1244.856841539873,0,1,0
1055.2800649338126,0,0,2316.085976408352,1,0,0
2322.9851573035885,0,2,5707.167191160945,1,0,0
357.2393252031963,0,1,1031.7030628305797,1,0,0
486.8988451151148,11,20,4259.073089182663,1,0,1
2103.341047925372,8,22,13725.677446792555,0,0,1
2483.258182865657,14,32,19236.493097521947,0,0,1
530.4960329679302,1,1,888.7643331383492,0,0,0
669.4887686219306,1,2,1924.2025142989528,0,1,1
11242.442368288152,1,2,18814.5761753776,1,0,0
910.4216239418428,0,1,1784.1395950954095,0,0,0
656.1582189949094,0,2,1205.2996437121717,0,1,0
622.1758925278136,1,2,757.905513613159,0,0,0
89.65257164193758,1,1,283.49809786777263,0,0,0
157.8922946612394,0,0,173.29521636690438,0,0,0
81.09768438413059,1,1,140.5625792120159,0,0,0
115.844595352205,0,2,241.18013552752083,0,0,0
152.18371704180137,2,3,156.0730944472662,0,0,0
9095.467786029738,0,1,12977.58718290073,0,0,0
328.5920798567438,0,0,676.2685191000068,0,0,0
546.8654819607538,0,4,1936.1640550667069,1,1,1
1865.5837136833409,1,1,3411.287163421536,0,0,0
344.6378235175948,0,1,726.03924387617,0,0,0
362.6700772756293,0,0,705.1990316667153,0,1,0
2519.24664397783,12,21,15266.367452406856,1,0,1
726.4499277900669,0,3,1036.5146684198992,0,0,0
735.8402399438077,0,4,1051.840435614988,1,0,1
719.2260489878174,1,2,1885.5279295586215,0,0,0
15812.435780384309,1,2,29243.0278481837,0,0,0
3109.1768676544534,10,17,23981.20948823214,0,1,1
446.0396507349248,0,0,456.5166491426392,0,0,0
224.84014473483637,1,2,684.045311676381,0,0,0
143.90777096465587,1,1,428.5326675937827,0,0,0
5469.514623375123,1,2,25292.96602200868,1,0,1
551.5662166547676,0,1,1354.2646535708827,0,1,0
298.13459117542754,0,1,1177.2005668330935,0,0,0
1077.521949706457,14,31,5523.152226479017,0,0,1
263.55569357340096,0,2,433.399876120625,1,0,0
213.90800735887152,0,2,624.8822340450547,0,0,1
2243.1149237279446,0,1,3195.209987395985,0,0,1
5000.0,1,2,5847.319440526974,0,0,0
1080.5307173166557,1,5,2983.700859324334,0,0,1
419.2389713597048,0,0,861.0610558246627,0,0,0
331.29430034817534,0,1,966.9316583552618,0,0,0
452.83656270790885,0,3,1163.0548773731216,0,0,0
1580.7362282548277,9,19,12484.81212736353,1,1,1
645.2690855607805,1,2,1321.776251958108,0,1,0
1911.8603808957048,1,5,7065.585294805399,0,0,1
933.5250249611277,1,5,2734.4760787315754,0,0,1
13875.947743772844,0,0,53871.47821047526,0,0,1
380.7528681332055,0,2,568.8663629357831,0,0,0
1497.2111821225435,0,0,1555.6947643116937,0,0,0
165.58416065066444,0,0,642.4702592986094,1,0,0
508.6762242821985,2,6,1143.5093214648634,0,1,1
4197.0006745197925,1,5,12233.107848475158,1,1,1
1743.9829691256716,1,5,1802.8306708107657,0,0,1
1127.3060758119564,0,3,2906.919768375377,1,1,0
324.70409029856154,7,23,2200.828702199969,1,1,1
4105.618446302891,1,7,10281.703828321317,1,0,1
453.5601076462744,8,14,4448.183656382551,1,1,1
796.742392483533,9,19,7220.284946712895,1,1,1
537.9607350096212,0,1,1135.505765103074,0,0,0
983.7096076163988,0,2,2350.2292537412413,1,0,0
6527.487629722772,0,1,10453.77873206247,0,0,0
1119.2785096385585,0,0,2141.754682337642,1,0,0
396.8470884224332,1,1,772.7741981570488,0,0,0
551.952689272958,0,0,1261.967615324185,0,0,0
349.54102346052315,0,0,1393.3980288606426,0,0,0
9010.951532439223,0,8,33486.83842380395,1,1,1
486.07678337003045,2,4,994.582377162811,1,0,1
9466.51749565871,0,0,14891.305756606098,0,0,0
696.5703000801419,1,1,778.5520158006328,0,0,0
1094.590161963964,0,1,3552.231672162749,0,0,0
13098.331995945022,0,0,15762.707806170902,0,0,0
673.0779524408464,1,2,697.7566697048478,0,0,1
697.949004720933,0,2,1997.8652881162716,1,1,1
99.6861395449566,1,2,278.2399248643523,0,0,0
1418.9559979521814,0,7,6234.915437192978,1,1,1
4564.872731795196,0,9,22502.523996307213,0,1,1
1438.3857691751814,8,23,13273.111907428723,0,1,1
915.613005131028,0,4,2011.6658039368597,1,1,1
100.49407788256,0,1,188.98834220731624,0,0,0
2592.390593306913,8,21,16259.279164973945,0,0,1
1058.9965910598578,13,30,9627.985315216054,1,0,1
509.71248926468326,0,0,617.0129024426842,0,0,0
1374.1381260902235,0,0,3860.0660469009504,0,0,0
197.84940205317383,0,1,694.807807040045,0,0,0
615.7621270747858,0,1,715.2113757392577,0,0,0
1368.7483952548052,1,5,5186.014948309657,1,1,1
2356.242315755548,0,0,2874.6422475585314,0,1,0
1166.7207207439478,0,0,3470.3347397817915,0,0,0
126.11907418711571,0,2,146.40958106021338,0,0,0
352.5497207342288,0,0,912.9207098952631,1,1,0
2872.098122483859,7,18,15536.609748766185,0,1,1
661.4731326049946,0,0,1937.2012636774627,0,0,0
229.53539356906325,1,2,336.88462860073395,0,0,0
1412.5531463329162,0,0,5583.719326164467,0,0,0
464.8809414407754,0,0,1719.364572605691,0,0,0
1851.255302977372,0,0,5663.177538331298,0,0,0
1056.5174602028303,0,0,2613.5117504637933,0,0,0
468.97536821872177,0,4,932.8675253903556,0,0,0
825.6489956583716,0,0,1412.9742442598672,0,0,0
852.191763284014,1,1,1189.7618023046464,0,1,0
224.33886772250452,0,1,618.1150692684176,1,1,0
534.6821723061628,1,1,1290.729258132056,0,0,0
379.4851482940276,0,1,1341.096338477973,1,0,0
640.9129553039934,0,1,1369.7007202677014,1,0,0
641.5573058331987,0,1,1738.8541877421137,1,1,0
218.41730978714796,0,2,593.1334132483314,1,0,0
428.6590351075933,0,0,675.5222833769103,0,0,0
824.9724781362697,12,26,6593.579538983552,1,0,1
6509.822798090801,0,2,8398.275178639411,0,0,0
664.1117784183051,0,1,2517.0855709306384,0,0,0
420.7876756700077,1,2,1343.789193838991,0,0,0
810.2824616896273,2,2,3308.815380760307,1,1,1
2001.325364343046,7,14,8460.466872969155,0,0,1
2944.124609650382,11,22,23128.88069658848,0,0,1
7224.199825201787,0,0,11974.318346592634,0,0,0
646.5325319019885,1,2,1674.243243269452,0,0,0
867.1112329207893,13,25,7580.867812481968,1,1,1
372.3096942159251,0,1,828.98755659236,0,0,0
1561.590577955256,8,14,4836.735361376734,1,0,1
823.294926095547,5,20,3609.862826969485,1,1,1
54.7900664311496,0,0,94.66386486065252,0,0,0
863.2766438248686,0,3,3174.702109411183,1,1,1
2035.2266005915303,0,1,4121.651760194006,1,0,0
679.9866907280211,1,2,1110.927940221659,1,0,0
1059.933657644375,11,18,5321.75910734767,0,0,1
157.25817441610903,0,1,557.0573606955816,0,0,0
1396.5778412652287,1,2,1858.92437620724,1,1,0
744.1679920492136,1,2,1495.8304637663934,1,0,0
5927.099798999758,0,0,10741.342456266671,0,0,0
1327.6807079015348,1,3,4597.45708492775,1,1,1
269.34621100306254,3,3,703.2103341745482,0,0,0
344.58539010084814,0,0,724.1708071610843,0,0,0
660.8279688251332,1,1,1325.9767063621516,1,0,0
7160.737559350471,1,2,10324.836387453774,0,0,0
83.85623267990695,0,0,97.09289663231375,1,0,0
6909.696498043967,0,1,13784.755328058793,0,0,0
847.5711972628956,0,0,999.7588388423408,0,0,0
575.6685577223801,14,28,3713.472732116286,1,1,1
324.6211327456484,0,0,802.0906119602995,0,0,0
302.3794580103452,0,0,677.3499588807241,1,0,0
2358.989819968665,1,6,8424.505649547616,1,1,1
2437.701369757092,1,1,4960.256273302849,1,0,0
5298.856452273148,0,0,5449.2423681234295,0,0,0
1785.6320733104192,0,0,3540.0007932006783,0,1,0
1383.153085778775,5,13,11423.385001920296,1,0,1
283.7883126653404,0,0,473.653953934407,0,0,0
1402.6325826486418,0,0,4934.864315875792,0,0,0
1959.1296277926244,2,4,4565.948548577818,0,0,1
443.053511543491,0,1,1229.8915264171096,0,0,0
4666.523574415283,3,6,8117.417983781022,1,1,1
259.09245917349466,1,1,297.9089410230781,0,1,0
1721.3072442247003,3,4,7451.381271808617,0,1,1
9608.410775698503,1,1,13123.34000823343,0,0,0
3468.559856936568,6,10,11605.72682081658,1,1,1
1226.5378134861096,3,7,3456.983485834128,1,1,1
7626.194642966333,0,0,14793.78341670421,0,0,0
2122.7356024190967,1,1,7220.153417289682,0,0,0
50.0,0,1,77.08147389725748,0,0,0
956.0879414233602,2,3,4553.532486361395,1,1,1
1644.0183143121685,14,31,10764.81876773678,0,0,1
116.8660107675658,1,1,154.68793872714645,0,0,0
550.7622534531653,14,24,5140.949283110331,1,0,1
2230.546219119263,1,4,3089.148478086295,0,1,1
458.2685309020737,0,2,1211.5840819579912,0,0,0
5577.497918551875,0,0,5952.267356069153,0,0,0
3143.5986056613915,5,7,6849.724156576525,1,1,1
415.9120611269171,1,5,931.1102047468324,1,1,0
998.3913426715905,12,28,5098.067310042942,0,1,1
342.00422289077613,1,1,558.3047043926302,0,0,0
2162.092820806813,11,16,17814.016271928704,1,0,1
354.83230131408186,0,1,868.3944998909766,0,0,0
